marca;modelo;pais;year_modelo;clase;sub_clase;avaluo;cilindraje;tipo_combustible
BMW;X1 SDRIVE 18I AC 1.5 5P 4X2 TA;;2024;JEEP;JEEP;58990.0;1499;GASOLINA
HYUNDAI;GRAND I10 GL AC 1.2 4P 4X2 TM;;2024;AUTOMOVIL;SEDAN;16340.0;1200;GASOLINA
HYUNDAI;GRAND I10 GL AC 1.2 4P 4X2 TM;;2024;AUTOMOVIL;SEDAN;16340.0;1197;GASOLINA
KIA;NIRO AC 5P 4X2 TA EV;;2024;JEEP;ELECTRICO-J;47999.0;0;ELECTRICO
BMW;X1 XDRIVE 25E AC 1.5 5P 4X4 TA HYBRID;;2024;JEEP;HIBRIDO-J;58990.0;1499;GASOLINA
TOYOTA;YARIS CROSS AC 1.5 5P 4X2 TA HYBRID;;2024;AUTOMOVIL;HIBRIDO-A;28999.0;1490;HIBRIDO_GASOLINA_BATERIAS
CHEVROLET;ONIX PREMIER TURBO AC 1.0 4P 4X2 TA;;2024;AUTOMOVIL;SEDAN;22690.0;1000;GASOLINA
TOYOTA;YARIS CROSS TSS AC 1.5 5P 4X2 TA HYBRID;;2024;JEEP;HIBRIDO-J;30499.0;1490;HIBRIDO_GASOLINA_BATERIAS
TOYOTA;YARIS CROSS TSS AC 1.5 5P 4X2 TA HYBRID;;2024;JEEP;HIBRIDO-J;30499.0;1500;GASOLINA
CHEVROLET;TRAILBLAZER PREMIER AC 2.8 5P 4X4 TA DIESEL;;2024;JEEP;JEEP;55990.0;2776;DIESEL
CHEVROLET;TRAILBLAZER PREMIER AC 2.8 5P 4X4 TA DIESEL;;2024;JEEP;JEEP;55990.0;2820;DIESEL
CHEVROLET;ONIX RS TURBO AC 1.0 5P 4X2 TM;;2024;AUTOMOVIL;STATION WAGON;19999.0;1000;GASOLINA
CHEVROLET;ONIX LT TURBO AC 1.0 5P 4X2 TM;;2024;AUTOMOVIL;STATION WAGON;19999.0;1000;GASOLINA
BMW;I4 EDRIVE40 AC 5P 4X2 TA EV;;2024;AUTOMOVIL;ELECTRICO-A;83990.0;0;ELECTRICO
BMW;218I GRAN COUPE AC 1.5 4P 4X2 TA;;2024;AUTOMOVIL;SEDAN;48990.0;1499;GASOLINA
BMW;IX1 XDRIVE30 AC 5P 4X4 TA EV;;2024;JEEP;ELECTRICO-J;63490.0;0;ELECTRICO
CHEVROLET;E30E AC 1.5 4P 4X2 TM;;2024;AUTOMOVIL;SEDAN;7574.0;1485;GASOLINA
CHEVROLET;E30F AC 1.5 4P 4X2 TA;;2024;AUTOMOVIL;SEDAN;8382.0;1485;GASOLINA
CHEVROLET;E722 AC 1.5 5P 4X2 TM;;2023;CAMIONETA;FURGONETA;6985.0;1485;GASOLINA
CHEVROLET;E725 AC 1.5 5P 4X2 TM;;2023;CAMIONETA;FURGONETA;6985.0;1485;GASOLINA
MINI;COUNTRYMAN COOPER SE ALL 4 AC 1.5 5P 4X4 TA HYBRID;;2024;JEEP;HIBRIDO-J;56990.0;1499;HIBRIDO_GASOLINA_BATERIAS
MINI;COUNTRYMAN COOPER S AC 2.0 5P 4X2 TA;;2024;JEEP;JEEP;55390.0;1998;GASOLINA
KIA;SPORTAGE GTL AC 2.0 5P 4X4 TA;;2024;JEEP;JEEP;39999.0;1999;GASOLINA
KIA;SPORTAGE GTL AC 2.0 5P 4X2 TA;;2024;JEEP;JEEP;39999.0;1999;GASOLINA
DONGFENG;T5 EVO AC 1.5 5P 4X2 TA HYBRID;;2023;JEEP;HIBRIDO-J;31990.0;1493;HIBRIDO_GASOLINA_BATERIAS
CHEVROLET;TRACKER PREMIER TURBO AC 1.2 5P 4X2 TA;;2024;JEEP;JEEP;29990.0;1199;GASOLINA
PEUGEOT;208 ALLURE AC 1.2 5P 4X2 TA;;2024;AUTOMOVIL;STATION WAGON;25990.0;1199;GASOLINA
MERCEDES BENZ;E350 AMG LINE AC 2.0 4P 4X2 TA HYBRID;;2023;AUTOMOVIL;HIBRIDO-A;99990.0;1991;HIBRIDO_GASOLINA_BATERIAS
MERCEDES BENZ;E350 AMG LINE AC 2.0 4P 4X2 TA HYBRID;;2023;AUTOMOVIL;HIBRIDO-A;99990.0;2000;GASOLINA
GREAT WALL;WINGLE 7 AC 2.0 CD 4X4 TM DIESEL;;2024;CAMIONETA;DOBLE CABINA;26990.0;1996;DIESEL
GREAT WALL;WINGLE 7 AC 2.0 CD 4X2 TM DIESEL;;2024;CAMIONETA;DOBLE CABINA;24990.0;1996;DIESEL
PEUGEOT;5008N GTL 16E BA6S AC 1.6 5P 4X2 TA;;2024;JEEP;JEEP;57990.0;1598;GASOLINA
SUZUKI;GRAND VITARA ISG GLX AC 1.5 5P 4X4 TA HYBRID;;2024;JEEP;HIBRIDO-J;29990.0;1462;GASOLINA
SUZUKI;GRAND VITARA ISG GLX AC 1.5 5P 4X2 TA HYBRID;;2024;JEEP;HIBRIDO-J;27790.0;1462;GASOLINA
SUZUKI;GRAND VITARA ISG GLX AC 1.5 5P 4X2 TM HYBRID;;2024;JEEP;HIBRIDO-J;26290.0;1462;GASOLINA
SUZUKI;GRAND VITARA ISG GLX AC 1.5 5P 4X2 TM HYBRID;;2024;JEEP;HIBRIDO-J;26290.0;1500;GASOLINA
MAZDA;CX-5 EXCLUSIVE AC 2.5 5P 4X4 TA;;2024;JEEP;JEEP;49999.0;2488;GASOLINA
GREAT WALL;HAVAL H2 JOLION LUXURY AC 1.5 5P 4X2 TA HYBRID;;2024;JEEP;HIBRIDO-J;27990.0;1497;GASOLINA
HYUNDAI;SONATA AC 2.0 4P 4X2 TA HYBRID;;2024;AUTOMOVIL;HIBRIDO-A;33240.0;2000;HIBRIDO_GASOLINA_BATERIAS
JAC;HFC5049XXYK1H AC 2.7 4P 4X2 TM DIESEL;;2024;CAMIONETA;FURGONETA;39790.0;2746;DIESEL
JAC;M4 V68ZR AC 2.0 4P 4X2 TM DIESEL;;2024;CAMIONETA;FURGONETA;34890.0;2000;DIESEL
FIAT;FIAT FASTBACK AUDACE 1.0 CVT AC 1.0 5P 4X2 TA;;2024;JEEP;JEEP;29999.0;999;GASOLINA
RAM;RAM 700 LARAMIE AC 1.3 CD 4X2 TM;;2024;CAMIONETA;DOBLE CABINA;24999.0;1332;GASOLINA
GEELY;COOLRAY SPORT AC 1.5 5P 4X2 TA;;2024;JEEP;JEEP;32990.0;1499;GASOLINA
GEELY;COOLRAY CONFORT AC 1.5 5P 4X2 TA;;2024;JEEP;JEEP;26990.0;1499;GASOLINA
RAM;RAM 700 BIGHORN CVT AC 1.3 CD 4X2 TA;;2024;CAMIONETA;DOBLE CABINA;21999.0;1332;GASOLINA
MERCEDES BENZ;GLA 35 AC 2.0 5P 4X4 TA;;2023;JEEP;JEEP;89990.0;1991;GASOLINA
MERCEDES BENZ;EQB350 AC 5P 4X4 TA EV;;2023;JEEP;ELECTRICO-J;79999.0;0;ELECTRICO
MERCEDES BENZ;C43 AC 2.0 4P 4X4 TA HYBRID;;2023;AUTOMOVIL;HIBRIDO-A;99990.0;1991;HIBRIDO_GASOLINA_BATERIAS
TOYOTA;C-HR ACTIVE AC 1.8 5P 4X2 TA HYBRID;;2024;JEEP;HIBRIDO-J;34499.0;1798;HIBRIDO_GASOLINA_BATERIAS
JAC;HFC1037D3KST INTER T8 AC 2.0 CD 4X4 TM DIESEL;;2024;CAMIONETA;DOBLE CABINA;29990.0;2000;DIESEL
SINOTRUK;U70 PRO AC 1.5 5P 4X2 TM;;2023;JEEP;JEEP;24490.0;1499;GASOLINA
SINOTRUK;U70B AC 1.5 5P 4X2 TM;;2023;JEEP;JEEP;20990.0;1499;GASOLINA
VOLKSWAGEN;T-CROSS TRENDLINE AC 1.6 5P 4X2 TM;;2024;JEEP;JEEP;19990.0;1598;GASOLINA
VOLKSWAGEN;T-CROSS TRENDLINE AC 1.6 5P 4X2 TM;;2024;JEEP;JEEP;19990.0;1600;GASOLINA
VOLKSWAGEN;T-CROSS HIGHLINE AC 1.6 5P 4X2 TA;;2024;JEEP;JEEP;29790.0;1598;GASOLINA
KIA;SELTOS EX AC 1.5 5P 4X2 TA;;2023;JEEP;JEEP;26990.0;1497;GASOLINA
KIA;SELTOS LX AC 1.5 5P 4X2 TM;;2023;JEEP;JEEP;25999.0;1497;GASOLINA
BAIC;X55 LUXURY AC 1.5 5P 4X2 TA;;2023;JEEP;JEEP;29990.0;1498;GASOLINA
JINPENG;AMY 5P 4X2 TA EV;;2023;AUTOMOVIL;ELECTRICO-A;8900.0;0;ELECTRICO
BAIC;X55 ELITE AC 1.5 5P 4X2 TA;;2023;JEEP;JEEP;27990.0;1498;GASOLINA
JETOUR;DASHING II AC 1.5 5P 4X2 TM;;2024;JEEP;JEEP;28790.0;1500;GASOLINA
JETOUR;DASHING II AC 1.5 5P 4X2 TM;;2024;JEEP;JEEP;28790.0;1498;GASOLINA
JETOUR;DASHING DCT AC 1.6 5P 4X2 TA;;2024;JEEP;JEEP;37890.0;1600;GASOLINA
CHEVROLET;GROOVE LTZ AC 1.5 5P 4X2 TM;;2024;JEEP;JEEP;22590.0;1485;GASOLINA
JETOUR;DASHING 6DCT AC 1.5 5P 4X2 TA;;2024;JEEP;JEEP;29990.0;1500;GASOLINA
MAZDA;CX-30 CORE AC 2.0 5P 4X4 TA HYBRID;;2024;JEEP;HIBRIDO-J;34999.0;1998;HIBRIDO_GASOLINA_BATERIAS
MITSUBISHI;ASX AC 2.0 5P 4X2 TM;;2024;AUTOMOVIL;STATION WAGON;28990.0;1998;GASOLINA
AUDI;Q3 TFSI F3BA6Y AC 2.0 5P 4X4 TA;;2023;JEEP;JEEP;49990.0;2000;GASOLINA
MITSUBISHI;L200 HIRIDER AC 2.4 CD 4X2 TM DIESEL;;2024;CAMIONETA;DOBLE CABINA;29990.0;2442;DIESEL
MITSUBISHI;L200 HIRIDER AC 2.4 CD 4X2 TM DIESEL;;2024;CAMIONETA;DOBLE CABINA;29990.0;2500;DIESEL
MITSUBISHI;L200 GLX AC 2.4 CD 4X4 TM DIESEL;;2024;CAMIONETA;DOBLE CABINA;29990.0;2442;DIESEL
GOLDEN DRAGON;XML6531E22 AC 2.8 3P 4X2 TM DIESEL;;2024;CAMIONETA;FURGONETA;25990.0;2771;DIESEL
GOLDEN DRAGON;XML6609 AC 3.0 4P 4X2 TM DIESEL;;2024;CAMIONETA;FURGONETA;37990.0;2982;DIESEL
GOLDEN DRAGON;XML6558 AC 2.5 3P 4X2 TM DIESEL;;2024;CAMIONETA;FURGONETA;29990.0;2498;DIESEL
KIA;SONET LX AC 1.5 5P 4X2 TM;;2024;JEEP;JEEP;19990.0;1497;GASOLINA
ZX AUTO;TERRALORD AC 2.5 CD 4X2 TM DIESEL;;2024;CAMIONETA;DOBLE CABINA;26500.0;2499;DIESEL
KAIYI;X3 AC 1.5 5P 4X2 TA;;2024;JEEP;JEEP;19990.0;1500;GASOLINA
DODGE;DURANGO GT AC 3.6 5P 4X4 TA;;2023;JEEP;JEEP;89999.0;3604;GASOLINA
MITSUBISHI;ASX AC 2.0 5P 4X2 TA;;2024;AUTOMOVIL;STATION WAGON;29990.0;1998;GASOLINA
CHERY;TIGGO 7 PRO COMFORT AC 1.5 5P 4X2 TA HYBRID;;2024;JEEP;HIBRIDO-J;23990.0;1498;HIBRIDO_GASOLINA_BATERIAS
GREAT WALL;HAVAL H2 JOLION AC 1.5 5P 4X2 TM;;2024;JEEP;JEEP;24990.0;1497;GASOLINA
LAND ROVER;DISCOVERY SPORT P250 AC 2.0 5P 4X4 TA HYBRID;;2023;AUTOMOVIL;HIBRIDO-A;77000.0;1997;HIBRIDO_GASOLINA_BATERIAS
BYD;HAN AC 4P 4X4 TA EV;;2023;AUTOMOVIL;ELECTRICO-A;80000.0;0;ELECTRICO
JAC;M4 V67AA AC 2.0 4P 4X2 TM;;2024;CAMIONETA;FURGONETA;29890.0;2000;GASOLINA
HYUNDAI;TUCSON NX4E GLS AC 2.0 5P 4X2 TA;;2024;JEEP;JEEP;32990.0;1999;GASOLINA
HYUNDAI;TUCSON NX4E GL AC 2.0 5P 4X2 TM;;2024;JEEP;JEEP;29990.0;1999;GASOLINA
HYUNDAI;TUCSON NX4E GL AC 2.0 5P 4X2 TM;;2024;JEEP;JEEP;29990.0;2000;GASOLINA
MERCEDES BENZ;GLC 300 AMG LINE PLUS AC 2.0 5P 4X4 TA HYBRID;;2023;JEEP;HIBRIDO-J;99990.0;1999;HIBRIDO_GASOLINA_BATERIAS
MERCEDES BENZ;GLC 300 AMG LINE PLUS AC 2.0 5P 4X4 TA HYBRID;;2023;JEEP;HIBRIDO-J;99990.0;1991;HIBRIDO_GASOLINA_BATERIAS
MAXUS;T60 LUXURY AC 2.8 CD 4X4 TA DIESEL;;2024;CAMIONETA;DOBLE CABINA;39990.0;2776;DIESEL
JMC;VIGUS 9 AC 2.0 CD 4X2 TA DIESEL;;2024;CAMIONETA;DOBLE CABINA;29990.0;1998;DIESEL
KIA;CARNIVAL AC 3.5 5P 4X2 TA;;2024;CAMIONETA;FURGONETA;49990.0;3470;GASOLINA
MAXUS;T60 AC 2.4 CD 4X2 TM;;2024;CAMIONETA;DOBLE CABINA;29990.0;2378;GASOLINA
LAND ROVER;RANGE ROVER EVOQUE R-DYNAMIC AC 2.0 5P 4X4 TA HYBRID;;2023;AUTOMOVIL;HIBRIDO-A;80000.0;1997;HIBRIDO_GASOLINA_BATERIAS
JEEP;WRANGLER UNLIMITED SAHARA AC 2.0 5P 4X4 TA HYBRID;;2023;JEEP;HIBRIDO-J;69000.0;2000;HIBRIDO_GASOLINA_BATERIAS
PEUGEOT;BOXER AC 2.2 5P 4X2 TM DIESEL;;2023;CAMIONETA;REPARTO;39990.0;2179;DIESEL
SUZUKI;VITARA GL PLUS AC 1.6 5P 4X2 TM;;2024;JEEP;JEEP;25690.0;1586;GASOLINA
SUZUKI;SCROSS BOOSTERJET GL AC 1.4 5P 4X2 TA;;2024;JEEP;JEEP;29490.0;1373;GASOLINA
SUZUKI;SCROSS BOOSTERJET GL AC 1.4 5P 4X2 TA;;2024;JEEP;JEEP;29490.0;1400;GASOLINA
SUZUKI;VITARA GL PLUS AC 1.6 5P 4X2 TA;;2024;JEEP;JEEP;26990.0;1586;GASOLINA
SUZUKI;VITARA GL PLUS AC 1.6 5P 4X2 TA;;2024;JEEP;JEEP;26990.0;1600;GASOLINA
SUZUKI;S-CROSS BOOSTERJET GLX AC 1.4 5P 4X4 TA;;2024;JEEP;JEEP;32990.0;1373;GASOLINA
SUZUKI;S-CROSS BOOSTERJET GLX AC 1.4 5P 4X2 TA;;2024;JEEP;JEEP;32490.0;1373;GASOLINA
MERCEDES BENZ;C300 AMG LINE II AC 2.0 4P 4X2 TA HYBRID;;2023;AUTOMOVIL;HIBRIDO-A;83590.0;1999;HIBRIDO_GASOLINA_BATERIAS
HYUNDAI;TUCSON NX4E HGS AC 2.0 5P 4X2 TA;;2024;JEEP;JEEP;35990.0;1999;GASOLINA
CHEVROLET;CAPTIVA PREMIER TURBO 7PAS AC 1.5 5P 4X2 TM;;2024;JEEP;JEEP;32590.0;1451;GASOLINA
CHANGAN;UNI-K AC 2.0 5P 4X4 TA;;2024;JEEP;JEEP;49990.0;1998;GASOLINA
CHEVROLET;CAPTIVA LTZ TURBO 5PAS AC 1.5 5P 4X2 TA;;2024;JEEP;JEEP;29990.0;1451;GASOLINA
CHEVROLET;CAPTIVA LTZ TURBO 5PAS AC 1.5 5P 4X2 TM;;2024;JEEP;JEEP;27750.0;1451;GASOLINA
FORD;BRONCO SPORT WILDTRAK AC 2.0 5P 4X4 TA;;2023;JEEP;JEEP;67990.0;1999;GASOLINA
FORD;BRONCO SPORT BIGBEND AC 1.5 5P 4X4 TA;;2023;JEEP;JEEP;57990.0;1496;GASOLINA
RENAULT;KWID OUTSIDER AC 1.0 5P 4X2 TM;;2024;JEEP;JEEP;16625.0;999;GASOLINA
BYD;IDOLPHIN AC 5P 4X2 TA EV;;2024;AUTOMOVIL;ELECTRICO-A;31990.0;0;ELECTRICO
RENAULT;KWID ZEN AC 1.0 5P 4X2 TM;;2024;JEEP;JEEP;14825.0;999;GASOLINA
RENAULT;KWID INTENS AC 1.0 5P 4X2 TM;;2024;JEEP;JEEP;15825.0;999;GASOLINA
OPEL;MOKKA GS AC 1.2 5P 4X2 TA;;2024;JEEP;JEEP;34490.0;1199;GASOLINA
OPEL;MOKKA GS EXTREME AC 1.2 5P 4X2 TA;;2024;JEEP;JEEP;36990.0;1199;GASOLINA
OPEL;CROSSLAND ELEGANCE PLUS AC 1.2 5P 4X2 TA;;2024;JEEP;JEEP;29890.0;1199;GASOLINA
TOYOTA;HIGHLANDER LE AC 2.5 5P 4X4 TA HYBRID;;2023;JEEP;HIBRIDO-J;71800.0;2500;HIBRIDO_GASOLINA_BATERIAS
OPEL;CORSA ELEGANCE AC 1.2 5P 4X2 TA;;2024;AUTOMOVIL;STATION WAGON;24990.0;1199;GASOLINA
BMW;128TI HATCH AC 2.0 5P 4X2 TA;;2024;AUTOMOVIL;STATION WAGON;58990.0;1998;GASOLINA
TOYOTA;RAIZE AC 1.2 5P 4X2 TM;;2024;JEEP;JEEP;19999.0;1198;GASOLINA
TOYOTA;COROLLA CROSS HIGH AC 1.8 5P 4X2 TA HYBRID;;2024;JEEP;HIBRIDO-J;34599.0;1798;HIBRIDO_GASOLINA_BATERIAS
TOYOTA;COROLLA HV SEG AC 1.8 4P 4X2 TA HYBRID;;2024;AUTOMOVIL;HIBRIDO-A;31499.0;1798;HIBRIDO_GASOLINA_BATERIAS
TOYOTA;RAIZE AC 1.2 5P 4X2 TA;;2024;JEEP;JEEP;24999.0;1198;GASOLINA
TOYOTA;RUSH AC 1.5 5P 4X2 TM;;2024;JEEP;JEEP;27299.0;1496;GASOLINA
TOYOTA;COROLLA CROSS MID AC 1.8 5P 4X2 TA HYBRID;;2024;JEEP;HIBRIDO-J;31999.0;1798;HIBRIDO_GASOLINA_BATERIAS
TOYOTA;RUSH AC 1.5 5P 4X2 TA;;2024;JEEP;JEEP;28799.0;1496;GASOLINA
BAIC;X35 ELITE AC 1.5 5P 4X2 TM;;2024;JEEP;JEEP;17990.0;1499;GASOLINA
TOYOTA;COROLLA HV XEI AC 1.8 4P 4X2 TA HYBRID;;2024;AUTOMOVIL;HIBRIDO-A;27499.0;1798;HIBRIDO_GASOLINA_BATERIAS
BYD;YUAN PLUS AC 5P 4X2 TA EV;;2023;JEEP;ELECTRICO-J;31990.0;0;ELECTRICO
CITROEN;C5 AIRCROSS AC 1.6 5P 4X2 TA;;2024;JEEP;JEEP;39990.0;1598;GASOLINA
CITROEN;C3 SHINE AC 1.2 5P 4X2 TA;;2024;AUTOMOVIL;STATION WAGON;22990.0;1199;GASOLINA
CITROEN;C5 AIRCROSS LIVE AC 1.6 5P 4X2 TA;;2024;JEEP;JEEP;36990.0;1598;GASOLINA
CHEVROLET;TRACKER LS TURBO AC 1.2 5P 4X2 TM;;2024;JEEP;JEEP;25999.0;1199;GASOLINA
FOTON;TUNLAND G AC 2.0 CD 4X4 TM DIESEL;;2024;CAMIONETA;DOBLE CABINA;29990.0;2000;DIESEL
FOTON;TUNLAND G AC 2.0 CD 4X2 TM DIESEL;;2024;CAMIONETA;DOBLE CABINA;27990.0;2000;DIESEL
MAZDA;MAZDA 3 HIGH AC 2.0 5P 4X2 TA HYBRID;;2024;JEEP;HIBRIDO-J;34799.0;1998;HIBRIDO_GASOLINA_BATERIAS
DONGFENG;RICH 7 T AC 2.0 CD 4X2 TM;;2024;CAMIONETA;DOBLE CABINA;24990.0;1997;GASOLINA
DONGFENG;RICH 7 T AC 2.3 CD 4X4 TM DIESEL;;2024;CAMIONETA;DOBLE CABINA;29999.0;2298;DIESEL
FORD;MUSTANG MARCH-E PREMIUM AC 5P 4X4 TA EV;;2023;JEEP;ELECTRICO-J;75000.0;0;ELECTRICO
MAZDA;CX-60 HIGH AC 2.5 5P 4X4 TA;;2024;JEEP;JEEP;59999.0;2488;GASOLINA
TOYOTA;NEW FORTUNER AC 2.7 5P 4X4 TA;;2024;JEEP;JEEP;49999.0;2694;GASOLINA
CHERY;TIGGO 2 PRO LUXURY AC 1.5 5P 4X2 TM;;2024;JEEP;JEEP;19190.0;1497;GASOLINA
PEUGEOT;3008N ACT 16E BA6 AC 1.6 5P 4X2 TA;;2024;JEEP;JEEP;39990.0;1598;GASOLINA
MERCEDES BENZ;EQB 350 II AC 5P 4X4 TA EV;;2023;JEEP;ELECTRICO-J;82999.0;0;ELECTRICO
HYUNDAI;GRAND I10 HB GLS AC 1.2 5P 4X2 TM;;2024;AUTOMOVIL;STATION WAGON;14690.0;1200;GASOLINA
HYUNDAI;GRAND I10 HB GLS AC 1.2 5P 4X2 TM;;2024;AUTOMOVIL;STATION WAGON;14690.0;1197;GASOLINA
HYUNDAI;GRAND I10 HB GLS AC 1.2 5P 4X2 TM;;2024;AUTOMOVIL;STATION WAGON;14690.0;1248;GASOLINA
HYUNDAI;GRAND I10 GLS AC 1.2 4P 4X2 TM;;2024;AUTOMOVIL;SEDAN;17690.0;1200;GASOLINA
HYUNDAI;GRAND I10 GLS AC 1.2 4P 4X2 TM;;2024;AUTOMOVIL;SEDAN;17690.0;1197;GASOLINA
HYUNDAI;GRAND I10 GLS AC 1.2 4P 4X2 TM;;2024;AUTOMOVIL;SEDAN;17690.0;1598;GASOLINA
KIA;SPORTAGE GT AC 2.0 5P 4X2 TA;;2024;JEEP;JEEP;29999.0;1999;GASOLINA
KIA;SPORTAGE AC 2.0 5P 4X2 TM;;2024;JEEP;JEEP;29999.0;1999;GASOLINA
MG;MG ZS AC 5P 4X2 TA EV;;2024;JEEP;ELECTRICO-J;35990.0;0;ELECTRICO
MERCEDES BENZ;GLC 300 AMG LINE AC 2.0 5P 4X4 TA HYBRID;;2023;JEEP;HIBRIDO-J;94990.0;1999;HIBRIDO_GASOLINA_BATERIAS
MERCEDES BENZ;EQA 350 I AC 5P 4X4 TA EV;;2023;JEEP;ELECTRICO-J;73999.0;0;ELECTRICO
MERCEDES BENZ;C 300 AMG LINE I AC 2.0 4P 4X2 TA HYBRID;;2023;AUTOMOVIL;HIBRIDO-A;85590.0;1999;HIBRIDO_GASOLINA_BATERIAS
SKODA;KAMIQ AMBIENTE PLUS GT AC 1.6 5P 4X2 TA;;2024;JEEP;JEEP;27990.0;1600;GASOLINA
JAC;E-JS1 AC 5P 4X2 TA EV;;2024;AUTOMOVIL;ELECTRICO-A;19890.0;0;ELECTRICO
CITROEN;C-ELYSEE SHINE AC 1.6 4P 4X2 TM DIESEL;;2024;AUTOMOVIL;SEDAN;19990.0;1560;DIESEL
HYUNDAI;NEW ACCENT GL AC 1.6 4P 4X2 TM;;2024;AUTOMOVIL;SEDAN;18590.0;1590;GASOLINA
HYUNDAI;NEW ACCENT GL AC 1.6 4P 4X2 TM;;2024;AUTOMOVIL;SEDAN;18590.0;1591;GASOLINA
HYUNDAI;NEW ACCENT GL AC 1.6 4P 4X2 TM;;2024;AUTOMOVIL;SEDAN;18590.0;1600;GASOLINA
HYUNDAI;NEW ACCENT GL AC 1.6 4P 4X2 TM;;2024;AUTOMOVIL;SEDAN;18590.0;1598;GASOLINA
HYUNDAI;NEW ACCENT L 1.6 4P 4X2 TM;;2024;AUTOMOVIL;SEDAN;16840.0;1591;GASOLINA
HYUNDAI;NEW ACCENT L 1.6 4P 4X2 TM;;2024;AUTOMOVIL;SEDAN;16840.0;1598;GASOLINA
HYUNDAI;NEW ACCENT GLS AC 1.6 4P 4X2 TM;;2024;AUTOMOVIL;SEDAN;19490.0;1591;GASOLINA
HYUNDAI;NEW ACCENT GLS AC 1.6 4P 4X2 TM;;2024;AUTOMOVIL;SEDAN;19490.0;1600;GASOLINA
JAC;HFC1037D3KT INTER T8 AC 2.0 CD 4X2 TM DIESEL;;2024;CAMIONETA;DOBLE CABINA;27990.0;2000;DIESEL
VOLKSWAGEN;TERAMONT SEL PREMIUM AC 3.6 5P 4X4 TA;;2023;JEEP;JEEP;89990.0;3597;GASOLINA
MAZDA;CX3 CORE AC 2.0 5P 4X2 TA;;2024;JEEP;JEEP;19999.0;1998;GASOLINA
MAZDA;CX3 CORE AC 2.0 5P 4X2 TA;;2024;JEEP;JEEP;19999.0;2000;GASOLINA
KING LONG;KINGO-L AC 3.0 4P 4X2 TM DIESEL;;2024;CAMIONETA;FURGONETA;36990.0;2982;DIESEL
RAM;RAM V700 RAPID AC 1.4 CS 4X2 TM;;2024;CAMIONETA;FURGON;19999.0;1368;GASOLINA
RAM;RAM 700 BIGHORN AC 1.4 CD 4X2 TM;;2024;CAMIONETA;DOBLE CABINA;22999.0;1368;GASOLINA
FIAT;ARGO TREKKING AC 1.3 5P 4X2 TM;;2024;JEEP;JEEP;19499.0;1332;GASOLINA
FIAT;ARGO TREKKING AC 1.3 5P 4X2 TM;;2024;JEEP;JEEP;19499.0;1400;GASOLINA
FIAT;FIAT PULSE AC 1.3 5P 4X2 TM;;2024;JEEP;JEEP;19999.0;1332;GASOLINA
JAC;HFC1037DKT INTER T6 AC 2.0 CD 4X2 TM DIESEL;;2024;CAMIONETA;DOBLE CABINA;26990.0;2000;DIESEL
JAC;HFC1037D3KT LUXURY T8 AC 2.0 CD 4X2 TM DIESEL;;2024;CAMIONETA;DOBLE CABINA;28990.0;2000;DIESEL
GREAT WALL;HAVAL H2 JOLION SUPREME AC 1.5 5P 4X2 TA HYBRID;;2024;JEEP;HIBRIDO-J;31990.0;1497;HIBRIDO_GASOLINA_BATERIAS
FORD;RANGER RAPTOR AC 3.0 CD 4X4 TA;;2023;CAMIONETA;DOBLE CABINA;95990.0;2956;GASOLINA
DONGFENG;SX5 AC 1.6 5P 4X2 TM;;2024;JEEP;JEEP;19990.0;1590;GASOLINA
OPEL;CORSA EDITION FULL AC 1.2 5P 4X2 TM;;2024;AUTOMOVIL;STATION WAGON;21990.0;1199;GASOLINA
NISSAN;X-TRAIL EPOWER EXCLUSIVE AC 5P 4X4 TA EV;;2024;JEEP;ELECTRICO-J;47990.0;0;ELECTRICO
OPEL;CORSA EDITION AC 1.2 5P 4X2 TM;;2024;AUTOMOVIL;STATION WAGON;19990.0;1199;GASOLINA
NISSAN;X-TRAIL EPOWER ADVANCE AC 5P 4X4 TA EV;;2024;JEEP;ELECTRICO-J;43990.0;0;ELECTRICO
CHEVROLET;JOY AC 1.4 5P 4X2 TM;;2024;AUTOMOVIL;STATION WAGON;14490.0;1389;GASOLINA
CHEVROLET;JOY BLACK AC 1.4 4P 4X2 TM;;2024;AUTOMOVIL;SEDAN;16890.0;1389;GASOLINA
TESLA;Y LONG RANGE AC 5P 4X4 TA EV;;2023;AUTOMOVIL;ELECTRICO-A;67100.0;0;ELECTRICO
NISSAN;KICKS ADVANCE CVT AC 1.6 5P 4X2 TA;;2024;JEEP;JEEP;29490.0;1598;GASOLINA
HONDA;CIVIC HEV AC 2.0 4P 4X2 TA HYBRID;;2023;AUTOMOVIL;HIBRIDO-A;39990.0;2000;GASOLINA
TOYOTA;RAV4 CVT AC 2.0 5P 4X2 TA;;2024;JEEP;JEEP;38299.0;1987;GASOLINA
TOYOTA;RAV4 AC 2.0 5P 4X2 TM;;2024;JEEP;JEEP;35999.0;1987;GASOLINA
JMC;VIGUS WORK AC 2.5 CD 4X4 TM DIESEL;;2024;CAMIONETA;DOBLE CABINA;26990.0;2500;DIESEL
JMC;VIGUS WORK AC 2.5 CD 4X4 TM DIESEL;;2024;CAMIONETA;DOBLE CABINA;26990.0;2478;DIESEL
JMC;VIGUS WORK AC 2.5 CD 4X4 TM DIESEL;;2024;CAMIONETA;DOBLE CABINA;26990.0;1998;DIESEL
